id,route,departure,destination,icao_location,classification,selection_code,text,criticality,score,reason
NOTAM_1_79815076,OKC_JFK,KOKC,KJFK,KZNY,INTL,QXXXX,"ZNY MD..ROUTE ZNY ZDC. J211 WESTMINSTER (EMI) VORTAC, MD R-300 TO BUSTR, PA NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS. EMI VORTAC R-300 UNUSABLE.",HIGH,85,J211 route restriction affects navigation between ZNY and ZDC airspace
NOTAM_1_79815078,OKC_JFK,KOKC,KJFK,KZNY,INTL,QXXXX,"ZNY MD..ROUTE ZNY. V166 WESTMINSTER (EMI) VORTAC, MD R-088 TO COP NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS. EMI VORTAC R-088 UNUSABLE.",MEDIUM,55,"VOR radial unusable on V166 route, affects navigation but RNAV/GPS equipped aircraft unaffected"
NOTAM_1_79815103,OKC_JFK,KOKC,KJFK,KZNY,FDC,None,"MD..ROUTE ZNY ZDC. V268 WESTMINSTER (EMI) VORTAC, MD R-151 TO BALTIMORE (BAL) VORTAC, MD R-334 USE BAL VOR R-334. EMI VORTAC R-151 UNUSABLE. 2602021319-2609141319EST",HIGH,85,EMI VORTAC radial unusable affects V268 route navigation between major facilities.
NOTAM_1_79815128,OKC_JFK,KOKC,KJFK,KZNY,INTL,QXXXX,"ZNY MD..ROUTE ZNY ZDC. V268 WESTMINSTER (EMI) VORTAC, MD R-151 TO BALTIMORE (BAL) VORTAC, MD R-334 USE BAL VOR R-334. EMI VORTAC R-151 UNUSABLE.",HIGH,85,VOR radial unusable on V268 airway affecting navigation between major facilities
NOTAM_1_79815132,OKC_JFK,KOKC,KJFK,KZNY,FDC,None,"MD..ROUTE ZNY ZDC. V268 WESTMINSTER (EMI) VORTAC, MD R-151 TO BALTIMORE (BAL) VORTAC, MD R-334 USE BAL VOR R-334. EMI VORTAC R-151 UNUSABLE. 2602021320-2609141320EST",HIGH,85,EMI VORTAC radial unusable affects V268 route navigation between major facilities.
NOTAM_1_79815199,OKC_JFK,KOKC,KJFK,KZNY,INTL,QXXXX,"ZNY MD..ROUTE ZNY ZDC. V268 WESTMINSTER (EMI) VORTAC, MD R-151 TO BALTIMORE (BAL) VORTAC, MD R-334 USE BAL VOR R-334. EMI VORTAC R-151 UNUSABLE.",HIGH,85,VOR radial unusable on V268 airway affecting navigation between major facilities
NOTAM_1_79942479,OKC_JFK,KOKC,KJFK,KZNY,FDC,QXXXX,"AIRSPACE ADS-B, AUTO DEPENDENT SURVEILLANCE REBROADCAST (ADS-R), TFC INFO SER BCST (TIS-B), FLT INFO SER BCST (FIS-B) SER MAY NOT BE AVBL WI AN AREA DEFINED AS 92NM RADIUS  OF 371550N0740603W. AP AIRSPACE AFFECTED MAY INCLUDE WAL.  SFC-UNL.",MEDIUM,55,ADS-B services outage affects surveillance and traffic information in New York airspace.
NOTAM_1_79942493,OKC_JFK,KOKC,KJFK,KZNY,INTL,QCBLS,"ZNY AIRSPACE ADS-B, AUTO DEPENDENT SURVEILLANCE REBROADCAST (ADS-R), TFC INFO SER BCST (TIS-B), FLT INFO SER BCST (FIS-B) SER MAY NOT BE AVBL WI AN AREA DEFINED AS 92NM RADIUS  OF 371550N0740603W. AP AIRSPACE AFFECTED MAY INCLUDE WAL.",MEDIUM,55,ADS-B services outage affects surveillance and traffic information in New York airspace.
NOTAM_1_80115505,OKC_JFK,KOKC,KJFK,KZNY,FDC,QXXXX,"AIRSPACE ADS-B, AUTO DEPENDENT SURVEILLANCE REBROADCAST (ADS-R), TFC INFO SERVICE BCST (TIS-B) SERVICES MAY NOT BE AVBL WI AN AREA DEFINED AS 81NM RADIUS OF 321704N0764639W. AP AIRSPACE AFFECTED MAY INCLUDE MYR. 1000FT-UNL.",MEDIUM,50,ADS-B services outage affects surveillance but doesn't prevent flight operations
NOTAM_1_80115592,OKC_JFK,KOKC,KJFK,KZNY,INTL,QCBLS,"ZNY AIRSPACE ADS-B, AUTO DEPENDENT SURVEILLANCE REBROADCAST (ADS-R), TFC INFO SERVICE BCST (TIS-B) SERVICES MAY NOT BE AVBL WI AN AREA DEFINED AS 81NM RADIUS OF 321704N0764639W. AP AIRSPACE AFFECTED MAY INCLUDE MYR.",MEDIUM,45,ADS-B services outage affects surveillance but not primary navigation or safety systems.
NOTAM_1_80123635,OKC_JFK,KOKC,KJFK,KZNY,DOM,None,COM FLINT HILL REMOTE COM A/G 134.6 U/S,LOW,25,Remote communication frequency outage has minimal impact on commercial flight operations.
NOTAM_1_80194917,OKC_JFK,KOKC,KJFK,KZNY,FDC,QXXXX,AIRSPACE THE FOLLOWING RESTRICTION IS IN PLACE WI THE NEW YORK OCEANIC CTA/FIR: 1) M201 CLSD SWB. 2) ONLY ACFT EQUIPPED WITH OPERATIONAL ADS-260B OUT MAY USE Y493  AND Y494. ALL ADS 260-B OUT ACFT MUST FILE AN ICAO FLT PLAN IAW AC 90-114 AS  WELL AS AIM APPENDIX 4 SECTIONS 4 THRU 6,MEDIUM,45,Oceanic airspace restrictions may affect transatlantic routing but not domestic KOKC-KJFK flight.
NOTAM_1_80194939,OKC_JFK,KOKC,KJFK,KZNY,INTL,QARLC,ZNY AIRSPACE THE FOLLOWING RESTRICTION IS IN PLACE WI THE NEW YORK OCEANIC CTA/FIR: 1) M201 CLSD SWB. 2) ONLY ACFT EQUIPPED WITH OPERATIONAL ADS-260B OUT MAY USE Y493  AND Y494. ALL ADS 260-B OUT ACFT MUST FILE AN ICAO FLT PLAN IAW AC 90-114 AS  WELL AS AIM APPENDIX 4 SECTIONS 4 THRU 6,MEDIUM,45,Oceanic airspace restrictions affect route planning but not domestic KOKC-KJFK flight.
NOTAM_1_80279433,OKC_JFK,KOKC,KJFK,None,DOM,None,RWY 04/22 CLSD,INFO,5,Runway closure at 6G6 airport not relevant to KOKC-KJFK route.
NOTAM_1_80287518,OKC_JFK,KOKC,KJFK,KZNY,FDC,QXXXX,"AIRSPACE DUE TO GPS TESTING IN THE NEW YORK CENTER OCEANIC CTA/FIR GPS MAY NOT BE AVBL WI AN AREA DEFINED AS: 372643N0765319W TO 383211N0751704W TO 383822N0733136W TO 363509N0714211W TO 350208N0744923W TO 363509N0765438W TO 372643N0765319W, SFC-UNL.  DLY 0300-1000",HIGH,85,GPS outage affects oceanic navigation for eastbound flights to KJFK
NOTAM_1_80287549,OKC_JFK,KOKC,KJFK,KZNY,INTL,None,"ZNY AIRSPACE DUE TO GPS TESTING IN THE NEW YORK CENTER OCEANIC CTA/FIR GPS MAY NOT BE AVBL WI AN AREA DEFINED AS: 372643N0765319W TO 383211N0751704W TO 383822N0733136W TO 363509N0714211W TO 350208N0744923W TO 363509N0765438W TO 372643N0765319W,",HIGH,85,GPS unavailable in New York oceanic airspace affects critical navigation capability
NOTAM_1_80307790,OKC_JFK,KOKC,KJFK,KZNY,DOM,QXXXX,"NAV GPS (VBBIVA GPS 26-19) (INCLUDING WAAS, GBAS, AND ADS-B) MAY NOT BE AVBL WI AN AREA DEFINED AS 372643N0765319W TO 383211N0751704W TO 383822N0733136W TO 363509N0714211W TO 350208N0744923W TO 363509N0765438W TO 372643N0765319W. SFC-UNL. DLY 0300-1000",HIGH,85,GPS outage affects large area including KJFK approach corridor during flight time
NOTAM_1_80307848,OKC_JFK,KOKC,KJFK,KZNY,INTL,None,"ZNY NAV GPS (VBBIVA GPS 26-19) (INCLUDING WAAS, GBAS, AND ADS-B) MAY NOT BE AVBL WI AN AREA DEFINED AS 372643N0765319W TO 383211N0751704W TO 383822N0733136W TO 363509N0714211W TO 350208N0744923W TO 363509N0765438W TO 372643N0765319W.",HIGH,85,GPS/WAAS outage affects large area including KJFK approach corridor
NOTAM_1_80311770,OKC_JFK,KOKC,KJFK,KZNY,DOM,QRRCA,AIRSPACE R5802C ACT 500FT AGL-16999FT,MEDIUM,65,Active restricted airspace may require route deviation for KOKC-KJFK flight.
NOTAM_1_80311771,OKC_JFK,KOKC,KJFK,KZNY,DOM,QRRCA,AIRSPACE R5802A ACT 200FT AGL-5000FT,MEDIUM,45,Restricted airspace activation may require route deviation for KOKC-KJFK flight.
NOTAM_1_80311772,OKC_JFK,KOKC,KJFK,KZNY,DOM,QRRCA,AIRSPACE R5802B ACT SFC-13000FT,MEDIUM,65,Restricted airspace activation may require route deviation for KOKC-KJFK flight.
NOTAM_1_80312602,OKC_JFK,KOKC,KJFK,KZNY,DOM,QRRCA,AIRSPACE R5206 ACT SFC-5000FT,MEDIUM,55,Restricted airspace activation may require route deviation for KOKC-KJFK flight.
NOTAM_1_80314923,OKC_JFK,KOKC,KJFK,KZNY,DOM,QRRCA,AIRSPACE R5802B ACT SFC-13000FT,MEDIUM,65,Restricted airspace activation may require route deviation for KOKC-KJFK flight.
NOTAM_1_80315620,OKC_JFK,KOKC,KJFK,KZNY,DOM,QRRCA,AIRSPACE R5802B ACT SFC-13000FT,MEDIUM,65,Restricted airspace activation may require route deviation for KOKC-KJFK flight.
NOTAM_1_80319245,OKC_JFK,KOKC,KJFK,KZNY,DOM,QRRCA,AIRSPACE R5802C ACT 500FT AGL-16999FT,MEDIUM,55,Restricted airspace activation may require route deviation for KOKC-KJFK flight.
NOTAM_1_80319246,OKC_JFK,KOKC,KJFK,KZNY,DOM,QRRCA,AIRSPACE R5802A ACT 200FT AGL-5000FT,MEDIUM,55,Restricted airspace activation may require route deviation for KOKC-KJFK flight.
NOTAM_1_80319247,OKC_JFK,KOKC,KJFK,KZNY,DOM,QRRCA,AIRSPACE R5802B ACT SFC-13000FT,MEDIUM,65,Restricted airspace activation may require route deviation for KOKC-KJFK flight.
NOTAM_1_80321024,OKC_JFK,KOKC,KJFK,KZNY,DOM,QRRCA,AIRSPACE R5206 ACT SFC-5000FT,MEDIUM,55,Restricted airspace activation may require route deviation for KOKC-KJFK flight.
NOTAM_1_80321136,OKC_JFK,KOKC,KJFK,KZNY,DOM,None,"SVC HARRISBURG APP CLSD CLASS C SER INVOLVING VFR ACFT NOT AVBL CTC NEW YORK ARTCC FOR CLASS C ARR COM ON 132.2, FOR CLR DELIVERY AT 631-468-1425",LOW,25,"Harrisburg approach closure affects VFR traffic only, not IFR commercial operations."
NOTAM_1_80321254,OKC_JFK,KOKC,KJFK,KZNY,INTL,QSPXX,"ZNY SVC HARRISBURG APP CLSD CLASS C SER INVOLVING VFR ACFT NOT AVBL CTC NEW YORK ARTCC FOR CLASS C ARR COM ON 132.2, FOR CLR DELIVERY AT 631-468-1425",MEDIUM,45,Class C service closure affects VFR traffic coordination but minimal impact on IFR commercial operations.
NOTAM_1_80321285,OKC_JFK,KOKC,KJFK,KZNY,FDC,QXXXX,AIRSPACE THE FOLLOWING RESTRICTION IS IN PLACE WI THE NEW YORK OCEANIC CTA/FIR: 1) M201 CLSD SWB. 2) ONLY ACFT EQUIPPED WITH OPERATIONAL ADS-260B OUT MAY USE Y493  AND Y494. ALL ADS 260-B OUT ACFT MUST FILE AN ICAO FLT PLAN IAW AC 90-114 AS  WELL AS AIM APPENDIX 4 SECTIONS 4 THRU 6,MEDIUM,45,Oceanic airspace restrictions may affect transatlantic routing but not domestic KOKC-KJFK flight.
NOTAM_1_80321291,OKC_JFK,KOKC,KJFK,KZNY,INTL,QXXXX,ZNY AIRSPACE THE FOLLOWING RESTRICTION IS IN PLACE WI THE NEW YORK OCEANIC CTA/FIR: 1) M201 CLSD SWB. 2) ONLY ACFT EQUIPPED WITH OPERATIONAL ADS-260B OUT MAY USE Y493  AND Y494. ALL ADS 260-B OUT ACFT MUST FILE AN ICAO FLT PLAN IAW AC 90-114 AS  WELL AS AIM APPENDIX 4 SECTIONS 4 THRU 6,MEDIUM,45,Oceanic airspace restrictions affect route planning but not domestic KOKC-KJFK flight.
NOTAM_1_80321596,OKC_JFK,KOKC,KJFK,KAOO,DOM,None,AD AP WINDCONE FOR RWY 21 LGT U/S,LOW,25,"Windcone lighting outage at alternate airport, minimal operational impact."
NOTAM_1_80321939,OKC_JFK,KOKC,KJFK,KAOO,INTL,QFWXX,AOO AD AP WINDCONE FOR RWY 21 LGT U/S,LOW,25,"Windcone lighting outage at alternate airport, minimal impact on KOKC-KJFK flight."
NOTAM_1_80324577,OKC_JFK,KOKC,KJFK,KAOO,FDC,None,"IAP ALTOONA/BLAIR COUNTY, ALTOONA, PA. ILS OR LOC RWY 21, AMDT 9... PROCEDURE NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS, JST VOR/DME OUT OF SERVICE. 2603101400-2603201741EST",LOW,25,VOR/DME outage at alternate airport not on KOKC-KJFK route.
NOTAM_1_80326566,OKC_JFK,KOKC,KJFK,KZNY,DOM,QRRCA,AIRSPACE R5802B ACT SFC-13000FT,MEDIUM,55,Restricted airspace activation may require route deviation for KOKC-KJFK flight.
NOTAM_1_80327832,OKC_JFK,KOKC,KJFK,KZNY,DOM,QRRCA,AIRSPACE R5802B ACT SFC-13000FT,MEDIUM,65,Restricted airspace activation may require route deviation for KOKC-KJFK flight.
NOTAM_1_76443025,OKC_JFK,KOKC,KJFK,KCXY,FDC,None,"IAP CAPITAL CITY, HARRISBURG, PA. RNAV (GPS) RWY 8, AMDT 1A... LPV DA 974/HAT 632 ALL CATS, VISIBILITY ALL CATS 1 3/8. LNAV MDA 980/HAT 638 ALL CATS. NOTE: CIRCLING NA SOUTH OF RWY 8-26. 2504241259-2704241231EST",INFO,5,"Approach procedure amendment at unrelated airport CXY, no impact on KOKC-KJFK route."
NOTAM_1_76574303,OKC_JFK,KOKC,KJFK,KCXY,FDC,None,"IAP CAPITAL CITY, HARRISBURG, PA. ILS OR LOC RWY 8, AMDT 12A... S-ILS 8 DA/HAT 861/519 ALL CATS. S-LOC 8 MDA 1360/HAT 1018 ALL CATS. CIRCLING CAT A MDA 1360/HAA 1013. HORVI FIX MINIMUMS NA. CIRCLING NA SOUTH OF RWY 8-26. CHANGE PLANVIEW TO READ: BAARN INT/LRP 17.95. DISREGARD HAR R-102 AT BAARN. HAR R-102 RESTRICTED BEYOND 10NM. DISREGARD ALTERNATE MISSED APPROACH HOLDING FIX FROM PLANVIEW. CHANGE NOTE TO READ: FOR INOPERATIVE ALS INCREASE S-ILS 8 ALL CATS VISIBILITY TO 1 3/8. CHANGE NOTE TO READ: CIRCLING RWY 12 NA AT NIGHT. CHANGE NOTE TO READ: RWY 8 HELICOPTER VISIBILITY REDUCTION BELOW RVR 4000 NOT AUTHORIZED. ALTERNATE MINIMUMS: ILS: STANDARD-NA WHEN LOCAL WEATHER NOT AVAILABLE. LOC: CAT A 1100-2, CAT B 1400-2, CAT C/D 1400-3; NA WHEN LOCAL WEATHER NOT AVAILABLE. NA WHEN CONTROL TOWER IS CLOSED. 2505061434-2705061431EST",INFO,5,"Approach procedure amendment at CXY, not on KOKC-KJFK route."
NOTAM_1_76799156,OKC_JFK,KOKC,KJFK,None,FDC,None,"ODP CARLISLE, CARLISLE, PA. TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES AMDT 2... TAKEOFF OBSTACLE NOTES: RWY 10, POLE BEGINNING 10 FT FROM DER, 9 FT RIGHT OF CENTERLINE, UP TO 2 FT AGL/512 FT MSL. POLE BEGINNING 10 FT FROM DER, 10 FT LEFT OF CENTERLINE, UP TO 2 FT AGL/511 FT MSL. TERRAIN 13 FT FROM DER, 190 FT RIGHT OF CENTERLINE, 519 FT MSL. POLE 13 FT FROM DER, 139 FT RIGHT OF CENTERLINE, 5 FT AGL/521 FT MSL. TERRAIN BEGINNING 1199 FT FROM DER, 137 FT LEFT OF CENTERLINE, UP TO 551 FT MSL. TERRAIN BEGINNING 1336 FT FROM DER, 18 FT LEFT OF CENTERLINE, UP TO 553 FT MSL. TERRAIN BEGINNING 1453 FT FROM DER, 16 FT LEFT OF CENTERLINE, UP TO 556 FT MSL. TERRAIN 1574 FT FROM DER, 34 FT LEFT OF CENTERLINE, 557 FT MSL. TERRAIN BEGINNING 1580 FT FROM DER, 130 FT LEFT OF CENTERLINE, UP TO 561 FT MSL. TERRAIN BEGINNING 1690 FT FROM DER, 46 FT LEFT OF CENTERLINE, UP TO 563 FT MSL. TERRAIN BEGINNING 1780 FT FROM DER, 73 FT LEFT OF CENTERLINE, UP TO 569 FT MSL. TREE, TERRAIN, BUILDING BEGINNING 1863 FT FROM DER, 144 FT LEFT OF CENTERLINE, UP TO 43 FT AGL/591 FT MSL. TREE, BUILDING, POLE BEGINNING 1986 FT FROM DER, 180 FT LEFT OF CENTERLINE, UP TO 52 FT AGL/597 FT MSL. TREES BEGINNING 2268 FT FROM DER, 113 FT RIGHT OF CENTERLINE, UP TO 86 FT AGL/613 FT MSL. TREES BEGINNING 2294 FT FROM DER, 47 FT RIGHT OF CENTERLINE, UP TO ALL OTHER DATA REMAINS AS PUBLISHED. END PART 1 OF 2 ODP CARLISLE, CARLISLE, PA. 93 FT AGL/618 FT MSL. ALL OTHER DATA REMAINS AS PUBLISHED. END PART 2 OF 2",INFO,5,"Obstacle departure procedures for N94 Carlisle PA, not on KOKC-KJFK route."
NOTAM_1_78088251,OKC_JFK,KOKC,KJFK,None,FDC,None,"ODP GETTYSBURG RGNL, GETTYSBURG, PA. TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES ORIG-A... TAKE-OFF MINIMUMS RWY 24: STANDARD WITH MINIMUM CLIMB OF 316 FEET PER NM TO 1900, OR 1500-3 FOR VCOA. ALL OTHER DATA REMAINS AS PUBLISHED. 2509291622-2709301622EST",INFO,5,ODP for Gettysburg Regional not relevant to KOKC-KJFK route
NOTAM_1_79907485,OKC_JFK,KOKC,KJFK,KHGR,DOM,None,OBST TOWER LGT (ASR 1329857) 394242.10N0774014.50W (2.6NM E HGR) 623FT (157FT AGL) U/S,LOW,25,"Obstacle tower light outage at HGR, not on flight route KOKC-KJFK."
NOTAM_1_80183010,OKC_JFK,KOKC,KJFK,None,DOM,None,OBST TOWER LGT (ASR 1027269) 402040.00N0770945.00W (9.5NM NE N94) 930.1FT (395.0FT AGL) U/S,LOW,25,"Obstacle tower light outage at small airport, not on flight route."
NOTAM_1_80314885,OKC_JFK,KOKC,KJFK,None,DOM,None,OBST TOWER LGT (ASR 1047099) 402130.00N0773246.00W (16.0NM SSW P34) 2440.0FT (299.9FT AGL) U/S,LOW,25,"Obstacle tower light outage at P34, not on KOKC-KJFK route."
NOTAM_1_80326018,OKC_JFK,KOKC,KJFK,KCXY,DOM,None,COM REMOTE COM OUTLET 122.2 U/S,LOW,25,"Remote communication outlet outage at alternate facility, minimal flight impact."
NOTAM_1_77957385,OKC_JFK,KOKC,KJFK,KTHV,DOM,None,AIRSPACE UAS WI AN AREA DEFINED AS .25NM RADIUS OF 395327N0764941W (3.3NM SE THV) SFC-400FT AGL DLY 1000-0300,LOW,25,"UAS activity near THV, off route from KOKC to KJFK, low altitude only."
NOTAM_1_78088261,OKC_JFK,KOKC,KJFK,KMDT,FDC,None,"IAP HARRISBURG INTL, HARRISBURG, PA. RNAV (GPS) RWY 13, AMDT 1A... CIRCLING VIS CAT A 1 1/4. 2509291622-2709301622EST",LOW,25,"RNAV approach amendment at alternate airport, minimal impact on KOKC-KJFK route."
NOTAM_1_78341296,OKC_JFK,KOKC,KJFK,None,DOM,None,OBST TOWER LGT (ASR 1063802) 403145.50N0761232.30W (3.7NM NE 8N1) 1914.0FT (349.1FT AGL) U/S,INFO,5,"Tower light outage at 8N1, not on KOKC-KJFK route or affecting flight operations."
NOTAM_1_78376456,OKC_JFK,KOKC,KJFK,KMDT,FDC,None,"IAP HARRISBURG INTL, HARRISBURG, PA. VOR RWY 31, AMDT 2C... DME REQUIRED. 2510271426-2710271426EST",LOW,25,"VOR approach amendment at MDT, not on KOKC-KJFK route, minimal operational impact."
NOTAM_1_78664765,OKC_JFK,KOKC,KJFK,None,DOM,None,OBST TOWER LGT (ASR 1010832) 402135.00N0762729.00W (5.1NM S 9N7) 808.7FT (227.7FT AGL) U/S,LOW,20,Obstacle light outage at small airport unrelated to KOKC-KJFK route
NOTAM_1_78939029,OKC_JFK,KOKC,KJFK,KMDT,DOM,None,RWY 13/31 CL MARKINGS FADED,LOW,25,Faded centerline markings at MDT airport not on flight route.
NOTAM_1_78983469,OKC_JFK,KOKC,KJFK,None,DOM,None,AD AP ABN U/S,INFO,5,S37 airport beacon outage unrelated to KOKC-KJFK route
NOTAM_1_79339489,OKC_JFK,KOKC,KJFK,KMDT,DOM,None,OBST TOWER LGT (ASR 1258297) 400909.40N0764252.20W (3.3NM SE MDT) 554.1FT (225.1FT AGL) U/S,LOW,25,"Obstacle tower light outage at MDT, not on KOKC-KJFK route."
NOTAM_1_79371882,OKC_JFK,KOKC,KJFK,None,FDC,None,"ODP KELLER BROTHERS, LEBANON, PA. TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES ORIG... TAKEOFF MINIMUMS RWY 7: 500-3 WITH MINIMUM CLIMB OF 231 FT/NM TO 1200 OR 1500-3 FOR VCOA. TAKEOFF MINIMUMS RWY 25: 800-3 WITH MINIMUM CLIMB OF 370 FT/NM TO 1600 OR 1500-3 FOR VCOA. ALL OTHER DATA REMAINS AS PUBLISHED. 2601071615-2801071615EST",INFO,5,"ODP for unrelated airport 08N, no impact on KOKC-KJFK route."
NOTAM_1_79387779,OKC_JFK,KOKC,KJFK,KMDT,DOM,None,NAV ILS RWY 13 ENOLA LOM U/S,LOW,25,ILS outage at MDT airport not on flight route KOKC-KJFK.
NOTAM_1_79387901,OKC_JFK,KOKC,KJFK,KMDT,INTL,QICXX,MDT NAV ILS RWY 13 ENOLA LOM U/S,LOW,25,ILS outage at MDT airport not on flight route KOKC-KJFK.
NOTAM_1_79441208,OKC_JFK,KOKC,KJFK,KMDT,FDC,None,"IAP HARRISBURG INTL, HARRISBURG, PA. ILS OR LOC RWY 13 , AMDT 3A... S-LOC 13 NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS, ENOLA (MD) LOM OUT OF SERVICE. 2601121546-2608241546EST",LOW,25,"ILS approach limitation at MDT, not on KOKC-KJFK route."
NOTAM_1_79733037,OKC_JFK,KOKC,KJFK,None,DOM,None,OBST TOWER LGT (ASN 2025-AEA-12477-OE) 401319N0762502W (6.1NM SW 08N) 695.5FT (182.5FT AGL) U/S,LOW,20,Obstacle light outage at small airport not on flight route.
NOTAM_1_79858140,OKC_JFK,KOKC,KJFK,KTHV,DOM,None,AD AP WINDCONE LGT U/S,LOW,25,"Windcone light outage at KTHV, not on flight route KOKC-KJFK."
NOTAM_1_80025046,OKC_JFK,KOKC,KJFK,None,FDC,None,"ODP DECK, MYERSTOWN, PA. TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES ORIG... TAKE-OFF MINIMUMS RWY 19, 300-1 1/4 OR STANDARD WITH MINIMUM CLIMB OF 223 FT/NM TO 800. ALL OTHER DATA REMAINS AS PUBLISHED. 2602171514-2802172359EST",INFO,5,"ODP for unrelated airport 9D4, no impact on KOKC-KJFK route."
NOTAM_1_80083784,OKC_JFK,KOKC,KJFK,None,DOM,None,OBST TOWER LGT (ASR 1036777) 401545.00N0762750.00W (5.3NM ESE 58N) 1943.2FT (1065.3FT AGL) U/S,LOW,25,Obstacle tower light outage at small airport not on flight route.
NOTAM_1_80133347,OKC_JFK,KOKC,KJFK,None,DOM,None,OBST TOWER LGT (ASR 1025408) 400141.40N0763558.90W (4.1NM SSW N71) 1846.8FT (946.9FT AGL) U/S,LOW,25,"Obstacle tower light outage at N71, not on KOKC-KJFK route."
NOTAM_1_80168062,OKC_JFK,KOKC,KJFK,KMDT,DOM,None,TWY F HLDG PSN MARKINGS AT RWY 13/31 FADED,LOW,25,Faded taxiway holding position markings at unrelated airport KMDT.
NOTAM_1_80204249,OKC_JFK,KOKC,KJFK,None,FDC,None,"IAP DONEGAL SPRINGS AIRPARK, MOUNT JOY/MARIETTA, PA. RNAV (GPS) RWY 28, AMDT 1... PROCEDURE NA AT NIGHT. 2602281235-2802281235EST",INFO,5,Private airfield approach restriction unrelated to KOKC-KJFK commercial route.
NOTAM_1_80222323,OKC_JFK,KOKC,KJFK,None,DOM,None,OBST TOWER LGT (ASR 1282612) 400156.00N0761355.00W (1.5NM WSW S37) 524.3FT (160.1FT AGL) U/S,LOW,25,Obstacle tower light outage at small airport not on flight route.
NOTAM_1_80290402,OKC_JFK,KOKC,KJFK,KLNS,DOM,None,"TWY H, J, D EAST OF TWY G CLSD",LOW,25,Taxiway closures at LNS airport not on flight route KOKC-KJFK
NOTAM_1_80291480,OKC_JFK,KOKC,KJFK,KMDT,DOM,None,SVC TAR/SSR U/S,LOW,25,TAR/SSR outage at MDT affects ATC radar but not direct flight path KOKC-KJFK
NOTAM_1_80291494,OKC_JFK,KOKC,KJFK,KMDT,DOM,None,SVC MBST/WS DETECTION SYSTEM NOT AVBL,INFO,5,Weather detection system outage at unrelated airport has no operational impact.
NOTAM_1_80291624,OKC_JFK,KOKC,KJFK,KMDT,INTL,QCTAS,MDT SVC TAR/SSR U/S,LOW,25,TAR/SSR outage at MDT airport not on flight route KOKC-KJFK.
NOTAM_1_80291632,OKC_JFK,KOKC,KJFK,KMDT,INTL,None,MDT SVC MBST/WS DETECTION SYSTEM NOT AVBL,INFO,10,"Weather detection system outage at MDT, not on flight route KOKC-KJFK."
NOTAM_1_80308030,OKC_JFK,KOKC,KJFK,None,DOM,None,OBST TOWER LGT (ASN 2023-AEA-4705-OE) 402746N0762130W (4.0NM ENE 9N7) 618FT (129FT AGL) U/S,LOW,20,Obstacle light outage at small airport unrelated to KOKC-KJFK route
NOTAM_1_80320885,OKC_JFK,KOKC,KJFK,None,DOM,None,OBST STACK (ASN UNKNOWN) 400457N0763714W (2.4NM SW N71) 650FT (305FT AGL) NOT LGTD,LOW,25,"Unlighted obstacle near N71 airport, not on KOKC-KJFK route path."
NOTAM_1_80325992,OKC_JFK,KOKC,KJFK,None,DOM,None,COM REMOTE TRANS/REC 127.05 U/S,LOW,25,"Communication equipment outage at unrelated facility, minimal impact on KOKC-KJFK route."
NOTAM_1_80326188,OKC_JFK,KOKC,KJFK,KMDT,DOM,None,RWY 31 PAPI U/S,LOW,25,PAPI outage at MDT airport not on flight route KOKC-KJFK.
NOTAM_1_80326276,OKC_JFK,KOKC,KJFK,KMDT,INTL,QLPAS,MDT RWY 31 PAPI U/S,LOW,25,PAPI outage at MDT airport not on flight route KOKC-KJFK
NOTAM_1_74795375,OKC_JFK,KOKC,KJFK,KZER,FDC,None,"IAP SCHUYLKILL COUNTY/JOE ZERBEY, POTTSVILLE, PA. RNAV (GPS) RWY 11, AMDT 3... PLANVIEW TERMINAL ROUTE FROM (IF/IAF) IRCIT TO (FAF) EHPUZ, MINIMUM ALTITUDE 3400. 2412261722-2712261722EST",INFO,5,IAP amendment at KZER not on KOKC-KJFK route or alternates.
NOTAM_1_76481177,OKC_JFK,KOKC,KJFK,None,DOM,None,AIRSPACE UAS WI AN AREA DEFINED AS .25NM RADIUS OF 404459N0753717W (2NM S 69N) SFC-400FT AGL,INFO,5,UAS restriction at small airport far from KOKC-KJFK route
NOTAM_1_76950866,OKC_JFK,KOKC,KJFK,KPTW,DOM,None,OBST TOWER LGT (ASR UNKNOWN) 401326.70N0753516.27W (1.9NM SW PTW) UNKNOWN (507FT AGL) U/S,LOW,25,"Obstacle tower light outage at PTW, not on KOKC-KJFK route."
